address_from,address_to,block_number,gas,gas_used,input,output,timestamp,trace_id,trace_type,transaction_hash,value
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x97a49f8eec63c0dfeb9db4c791229477962dc692,12645430,856670,1739,0xc6dfa13f0000000000000000000000000000000000000000000003e34816bddb293636dd0000000000000000000000000000000000000000000005e3cf05e2c9e262f0e2,0x000000000000000000000000000000000000000000000000000000005df0c610,-1,7_2,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x97a49f8eec63c0dfeb9db4c791229477962dc692,0xcb1792b0552a718c16a03cefd6b1db30362dbdae,12645430,842571,881,0xc6dfa13f0000000000000000000000000000000000000000000003e34816bddb293636dd0000000000000000000000000000000000000000000005e3cf05e2c9e262f0e2,0x000000000000000000000000000000000000000000000000000000005df0c610,-1,8_0,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,854476,643,0x36bdee74,0x0000000000000000000000000000000000000000000009c6ebd158ace0a3a672,-1,7_3,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,853299,365,0xa6cb8f7d,0x0000000000000000000000000000000000000000000003e34816bddb293636dd,-1,7_4,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0xec2db4a1ad431cc3b102059fa91ba643620f0826,0x39bcf3caf436515ed48de859d0bda770d69fabbf,12645430,864230,2786,0x5be9b2d3,0x0000000000000000000000000000000000000000000000000000000000000001,-1,6_23,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,850103,491,0x70a0823100000000000000000000000039bcf3caf436515ed48de859d0bda770d69fabbf,0x0000000000000000000000000000000000000000000001e9ed1cc747eb948065,-1,7_0,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12645430,848961,534,0x70a0823100000000000000000000000039bcf3caf436515ed48de859d0bda770d69fabbf,0x0000000000000000000000000000000000000000000000000000000000000000,-1,7_1,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0xec2db4a1ad431cc3b102059fa91ba643620f0826,0x39bcf3caf436515ed48de859d0bda770d69fabbf,12645430,860620,31548,0x2e1a7d4d0000000000000000000000000000000000000000000000000000000000000001,0x0000000000000000000000000000000000000000000000000000000000000000,-1,6_24,CALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,0
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,846310,344,0x18160ddd,0x00000000000000000000000000000000000000000000092c8549ef2c5f0c0716,-1,7_0,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,845433,488,0x2fc11c0f0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000,-1,7_1,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,844480,438,0x79502c55,0x00000000000000000000000097a49f8eec63c0dfeb9db4c791229477962dc692,-1,7_2,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x97a49f8eec63c0dfeb9db4c791229477962dc692,12645430,843487,366,0x09956f66,0x00000000000000000000000000000000000000000000000000000000000003e8,-1,7_3,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,842375,365,0xa6cb8f7d,0x0000000000000000000000000000000000000000000003e34816bddb293636dd,-1,7_4,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,841458,345,0x0266f044,0x0000000000000000000000000000000000000000000000002b4b47f82af5814d,-1,7_5,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,840105,491,0x70a0823100000000000000000000000039bcf3caf436515ed48de859d0bda770d69fabbf,0x0000000000000000000000000000000000000000000001e9ed1cc747eb948065,-1,7_6,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12645430,838629,534,0x70a0823100000000000000000000000039bcf3caf436515ed48de859d0bda770d69fabbf,0x0000000000000000000000000000000000000000000000000000000000000000,-1,7_7,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,837063,488,0x2fc11c0f0000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000000,-1,7_8,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,836110,438,0x79502c55,0x00000000000000000000000097a49f8eec63c0dfeb9db4c791229477962dc692,-1,7_9,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x97a49f8eec63c0dfeb9db4c791229477962dc692,12645430,835116,366,0x09956f66,0x00000000000000000000000000000000000000000000000000000000000003e8,-1,7_10,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,834004,365,0xa6cb8f7d,0x0000000000000000000000000000000000000000000003e34816bddb293636dd,-1,7_11,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,833087,345,0x0266f044,0x0000000000000000000000000000000000000000000000002b4b47f82af5814d,-1,7_12,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,831806,344,0x18160ddd,0x00000000000000000000000000000000000000000000092c8549ef2c5f0c0716,-1,7_13,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,830597,491,0x70a0823100000000000000000000000039bcf3caf436515ed48de859d0bda770d69fabbf,0x0000000000000000000000000000000000000000000001e9ed1cc747eb948065,-1,7_14,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,12645430,829563,4704,0x2e1a7d4d0000000000000000000000000000000000000000000000000000000000000000,,-1,7_15,CALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,0
0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,0x39bcf3caf436515ed48de859d0bda770d69fabbf,12645430,812249,55,0x,,-1,8_0,CALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,0
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12645430,824576,2074,0xd0e30db0,,-1,7_16,CALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,0
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12645430,821974,534,0x70a0823100000000000000000000000039bcf3caf436515ed48de859d0bda770d69fabbf,0x0000000000000000000000000000000000000000000000000000000000000000,-1,7_17,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0x39bcf3caf436515ed48de859d0bda770d69fabbf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12645430,819876,3262,0xa9059cbb000000000000000000000000ec2db4a1ad431cc3b102059fa91ba643620f08260000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000000000000000000000000001,-1,7_18,CALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,0
0xec2db4a1ad431cc3b102059fa91ba643620f0826,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12645430,827805,6062,0xa9059cbb000000000000000000000000a258c4606ca8206d8aa700ce2143d7db854d168c00000000000000000000000000000000000000000000007668648cbabb0e6473,0x0000000000000000000000000000000000000000000000000000000000000001,-1,6_25,CALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,0
0xa258c4606ca8206d8aa700ce2143d7db854d168c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12645430,860956,534,0x70a08231000000000000000000000000a258c4606ca8206d8aa700ce2143d7db854d168c,0x0000000000000000000000000000000000000000000000e98b85735dfb27cb1c,-1,4_4,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0xa258c4606ca8206d8aa700ce2143d7db854d168c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12645430,851720,534,0x70a08231000000000000000000000000a258c4606ca8206d8aa700ce2143d7db854d168c,0x0000000000000000000000000000000000000000000000e98b85735dfb27cb1c,-1,4_5,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0xa258c4606ca8206d8aa700ce2143d7db854d168c,0xc5e385f7dad49f230abd53e21b06aa0fe8da782d,12645430,846178,175825,0x2e1a7d4d0000000000000000000000000000000000000000000000000000000000000001,0x0000000000000000000000000000000000000000000000000000000000000000,-1,4_6,CALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,0
0xc5e385f7dad49f230abd53e21b06aa0fe8da782d,0xdcd90c7f6324cfa40d7169ef80b12031770b4325,12645430,825529,18670,0x99530b06,0x0000000000000000000000000000000000000000000000000ecb8c91a164ee430000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-1,5_0,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0xdcd90c7f6324cfa40d7169ef80b12031770b4325,0xe11ba472f74869176652c35d30db89854b5ae84d,12645430,809632,15604,0x99530b06,0x0000000000000000000000000000000000000000000000000ecb8c91a164ee43,-1,6_0,DELEGATECALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,0
0xdcd90c7f6324cfa40d7169ef80b12031770b4325,0x06325440d014e39736583c165c2963ba99faf14e,12645430,786720,2666,0x70a08231000000000000000000000000dcd90c7f6324cfa40d7169ef80b12031770b4325,0x00000000000000000000000000000000000000000000000acc5cdaefbb0f1e43,-1,7_0,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0xc5e385f7dad49f230abd53e21b06aa0fe8da782d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,12645430,803800,59227,0xbb7b8b80,0x0000000000000000000000000000000000000000000000000e158f94e33c97d1,-1,5_1,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,12645430,783930,34641,0x70a08231000000000000000000000000dc24316b9ae028f1497c275eb9192a3ea0f67022,0x0000000000000000000000000000000000000000000051847756791e28962a58,-1,6_0,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0xae7ab96520de3a18e5e111b5eaab095312d7fe84,0xb8ffc3cd6e7cf5a098a1c92f48009765b24088dc,12645430,764354,8263,0xbe00bbd8f1f3eb40f5bc1ad1344716ced8b8a0431d840b5783aea1fd01786bc26f35ac0f3ca7c3e38968823ccb4c78ea688df41356f182ae1d159e4ee608d30d68cef320,0x00000000000000000000000020dc62d5904633cc6a5e34bec87a048e80c92e97,-1,7_0,CALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,0
0xb8ffc3cd6e7cf5a098a1c92f48009765b24088dc,0x2b33cf282f867a7ff693a66e11b0fcc5552e4425,12645430,747107,2820,0xbe00bbd8f1f3eb40f5bc1ad1344716ced8b8a0431d840b5783aea1fd01786bc26f35ac0f3ca7c3e38968823ccb4c78ea688df41356f182ae1d159e4ee608d30d68cef320,0x00000000000000000000000020dc62d5904633cc6a5e34bec87a048e80c92e97,-1,8_0,DELEGATECALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,0
0xae7ab96520de3a18e5e111b5eaab095312d7fe84,0x20dc62d5904633cc6a5e34bec87a048e80c92e97,12645430,753150,15761,0x70a08231000000000000000000000000dc24316b9ae028f1497c275eb9192a3ea0f67022,0x0000000000000000000000000000000000000000000051847756791e28962a58,-1,7_1,DELEGATECALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,0
0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0x06325440d014e39736583c165c2963ba99faf14e,12645430,735694,2611,0x18160ddd,0x000000000000000000000000000000000000000000009aebe2a26b3a71144461,-1,6_1,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0xc5e385f7dad49f230abd53e21b06aa0fe8da782d,0xdcd90c7f6324cfa40d7169ef80b12031770b4325,12645430,742398,4873,0x70a08231000000000000000000000000c5e385f7dad49f230abd53e21b06aa0fe8da782d,0x00000000000000000000000000000000000000000000000f07c320a27f609512e8da782d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-1,5_2,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0xdcd90c7f6324cfa40d7169ef80b12031770b4325,0xe11ba472f74869176652c35d30db89854b5ae84d,12645430,730258,4304,0x70a08231000000000000000000000000c5e385f7dad49f230abd53e21b06aa0fe8da782d,0x00000000000000000000000000000000000000000000000f07c320a27f609512,-1,6_0,DELEGATECALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,0
0xc5e385f7dad49f230abd53e21b06aa0fe8da782d,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,12645430,709183,8575,0x4903b0d10000000000000000000000000000000000000000000000000000000000000000,0x000000000000000000000000000000000000000000004bb5e7e71e6cd314da2d,-1,5_3,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
0xdc24316b9ae028f1497c275eb9192a3ea0f67022,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,12645430,697244,7141,0x70a08231000000000000000000000000dc24316b9ae028f1497c275eb9192a3ea0f67022,0x0000000000000000000000000000000000000000000051847756791e28962a58,-1,6_0,STATICCALL,0x38ecc8363836e43aca99d994bb9325a8f3770d7a1d1fffd62c82cf5230525836,-1
